company_name,n_deals,n_unique_athletes,total_nil_value,avg_nil_value,top_school,top_position
Boys & Girls Club of King County,1,0,0.0,0.0,,
Boys & Girls Club of Lafayette,1,1,0.0,0.0,Oregon,S
Boys & Girls Clubs of Central Ohio,1,1,0.0,0.0,Ohio State,OH
Boys & Girls Clubs of Western Pennsylvania,1,1,0.0,0.0,Pittsburgh,DL
Brandon Dial Family Attorney,1,1,0.0,0.0,Georgia,TE
Boys and Girls Club Syracuse,1,1,0.0,0.0,Syracuse,SG
Boys and Girls Club of Fall River,1,1,0.0,0.0,St. John's,PF
Brain Vault,1,1,0.0,0.0,Mississippi State,QB
BrainTree Nutrition,1,0,0.0,0.0,,
Branded Bespoke,1,1,0.0,0.0,,WR
Brandon Davis-Swain Youth Football Camp,1,1,0.0,0.0,Colorado,DL
Bill Dodge Auto Group,1,1,0.0,0.0,Georgia,G
Big Woods,1,1,0.0,0.0,Miami,PF
Big Paws Rescue,1,1,0.0,0.0,Utah,All
Big Lakes Developmental Center,1,1,0.0,0.0,Kansas State,CB
BYB Extreme Bare Knuckle Fighting Series,1,1,0.0,0.0,,PF
Babe Lash,1,0,0.0,0.0,,
Back To The Motherland Basketball Camp,1,1,0.0,0.0,,PF
Back to School Kickoff,1,0,0.0,0.0,,
Bad Boyz Collection,1,0,0.0,0.0,,
Badass Masks,1,1,0.0,0.0,,S
Bae’s Baekery,1,1,0.0,0.0,Louisville,S
Balfour of Norman,1,1,0.0,0.0,,S
Ballin’ on Break Basketball Camp ,1,1,0.0,0.0,Connecticut,PF
Bama Stuff,1,1,0.0,0.0,,P
Bang Energy,1,1,0.0,0.0,Alabama,MF
Bank of America,1,1,0.0,0.0,USC,G
Bantam Bagels,1,1,0.0,0.0,,SF
Barcode,1,1,0.0,0.0,Oregon,CG
Barebells,1,1,0.0,0.0,,WR
BURST Oral Care,1,0,0.0,0.0,,
BUBBL’R,1,1,0.0,0.0,Utah,All
BOSS Program,1,1,0.0,0.0,,CB
BADSocietyClub,1,1,0.0,0.0,TCU,PG
Aztec Link,1,1,0.0,0.0,Nebraska,LB
Aztec Link Golf Tournament,1,1,0.0,0.0,San Diego State,WR
Azzi Fudd's Basketball Camp,1,1,0.0,0.0,Connecticut,SG
Azzip Pizza,1,1,0.0,0.0,,QB
B Generous,1,1,0.0,0.0,,EDGE
B-Unlimited Mississippi State,1,1,0.0,0.0,,QB
BAMnut,1,1,0.0,0.0,Temple,VT
BLACKBOUGHSWIM,1,1,0.0,0.0,Louisville,DS
BAWS Clothing,1,1,0.0,0.0,Baylor,LB
BBB Printing,1,1,0.0,0.0,Nebraska,CG
BC2 Football Camp ,1,1,0.0,0.0,,RB
BHOP,1,1,0.0,0.0,St. John's,PF
BIGFOOT HEALTH,1,1,0.0,0.0,,PF
BIOLYTE,1,1,0.0,0.0,Georgia Southern,DF
Barilla,1,1,0.0,0.0,Wisconsin,MB
Bartstool Gonzaga,1,1,0.0,0.0,,C
Baseballism,1,1,0.0,0.0,,QB
Bice Chrysler Dodge Jeep Ram,1,1,0.0,0.0,,SF
Ben's Bells Project,1,1,0.0,0.0,Kansas State,S
Besten and Dieruf,1,1,0.0,0.0,Centre College,AT
Bet on Yourself,1,1,0.0,0.0,Nebraska,DS
BetterBaseball.com,1,1,0.0,0.0,Vanderbilt,IF
Betterguards,1,1,0.0,0.0,UCLA,SF
Bev-Hub,1,1,0.0,0.0,Kansas State,QB
Big 10 Sports Bar & Grill,1,1,0.0,0.0,Nebraska,DS
Belle5Lacrosse,1,1,0.0,0.0,,MF
Big A Legends,1,1,0.0,0.0,Alabama,CG
Big Brothers Big Sisters,1,1,0.0,0.0,SMU,MB
Big Brothers Big Sisters Of The Upstate,1,1,0.0,0.0,Clemson,DL
Big Brothers Big Sisters of Utah,1,1,0.0,0.0,,CB
Big Dean's Hot Chicken,1,1,0.0,0.0,,LB
Big Frog,1,1,0.0,0.0,Florida State,SG
Bellsmith,1,1,0.0,0.0,Mississippi State,WR
Belk,1,1,0.0,0.0,Alabama,IF
Baseline Team,1,1,0.0,0.0,,PG
Baylee Klingler Hitting Camp,1,1,0.0,0.0,Washington,IF
Basketball With a Buddy,1,1,0.0,0.0,Stanford,OT
Basketball on the Boulevard,1,0,0.0,0.0,,
Batavia Feeder Program,1,1,0.0,0.0,Colorado State,CG
Baton Rouge Food Bank,1,1,0.0,0.0,,EDGE
Battle Sports,1,1,4199730.0,4199730.0,Ohio State,WR
Baumhower’s Victory Grille Auburn,1,0,0.0,0.0,,
Be A Champion,1,1,0.0,0.0,Houston,OH
Behind the Wall Podcast,1,1,0.0,0.0,,K
Be A Good Person,1,1,0.0,0.0,Colorado,PG
Be The Match,1,1,0.0,0.0,UCLA,QB
Beam Queen Boot Camp,1,1,0.0,0.0,Auburn,All
BeastMode Apparel,1,1,0.0,0.0,Louisville,QB
Bed'r Mattress,1,1,0.0,0.0,Tennessee,DL
Behind the Glass,1,1,0.0,0.0,Auburn,All
Fanatics Trading Cards,1,1,1561478.0,1561478.0,Kansas,SG
Fanstake,1,1,0.0,0.0,Tennessee,SF
OBS Lifestyle,1,1,0.0,0.0,,RB
Luminous Cleans,1,1,0.0,0.0,Colgate,CB
Loot8,1,0,0.0,0.0,,
Los Primos,1,1,0.0,0.0,Oklahoma State,MF
Lou x Link Omaha,1,1,0.0,0.0,,PV
LouisianaRich,1,1,0.0,0.0,Louisiana,WR
Louisville NIL Store,1,1,0.0,0.0,Louisville,S
Louisville Slugger,1,1,0.0,0.0,Louisville,LB
Love One International,1,1,0.0,0.0,Western Kentucky,DF
Love Wellness,1,1,0.0,0.0,UCLA,All
Love Your Melon,1,1,0.0,0.0,Nebraska,DS
Love's Travel Stops,1,1,0.0,0.0,Nebraska,P
Lucchese Bootmaker,1,1,0.0,0.0,,QB
Lucky Dog Pet Bakery,1,1,0.0,0.0,,RB
Lucky Jack Coffee,1,1,0.0,0.0,,QB
Lueberry Snacks,1,1,0.0,0.0,Kentucky,S
Lugoff Chevy,1,1,0.0,0.0,South Carolina,PG
Loot Mogul,1,1,0.0,0.0,,AT
Loop Active,1,1,0.0,0.0,Mississippi State,QB
Loom Juice,1,1,0.0,0.0,Michigan,RB
Little Wish Foundation,1,1,0.0,0.0,Butler,PF
 Kunes Mad City Mitsubishi of Madison,1,1,0.0,0.0,Wisconsin,EDGE
Lime,1,1,0.0,0.0,USC,SF
Linktree,1,1,0.0,0.0,,All
Lion Wear Active,1,1,0.0,0.0,Alabama,MF
LionsRKing,1,1,0.0,0.0,Southern Connecticut State,All
Lithia Ford Lincoln of Boise,1,1,2056072.0,2056072.0,Arkansas,QB
Little Words Project,1,1,0.0,0.0,Ohio State,CG
London Oxford Tax Services,1,1,0.0,0.0,Duquesne,PG
Littlejohn Community,1,1,0.0,0.0,,DL
Live Momentous,1,1,0.0,0.0,,OT
Live Nation,1,1,0.0,0.0,Oklahoma,All
Lo Loestrin Fe,1,1,0.0,0.0,Miami,PF
Locker Verse,1,1,0.0,0.0,UCLA,PG
Logan's Roadhouse,1,1,0.0,0.0,,QB
Luken T Boyle Campaign for Kindness,1,0,0.0,0.0,,
Lupus TriState,1,1,0.0,0.0,Memphis,PG
Maserati of Austin,1,1,0.0,0.0,,RB
Luxe 23 Columbus,1,1,0.0,0.0,Ohio State,ATH
Main Line Float and Freeze,1,1,0.0,0.0,Saint Joseph's University,SF
Main Place Real Estate,1,1,0.0,0.0,LSU,TE
Making Strides Against Breast Cancer,1,1,0.0,0.0,Arizona State,P
Mammoth Sports Academy,1,1,0.0,0.0,Texas Tech,P
Manhattan–Ogden USD 383,1,1,0.0,0.0,,EDGE
Manischewitz,1,1,0.0,0.0,BYU,QB
Manscaped,1,1,0.0,0.0,,C
Marco's Pizza,1,1,0.0,0.0,,TE
Mario’s Fishbowl,1,1,0.0,0.0,,WR
Mark South Outdoors,1,1,0.0,0.0,Alabama,PV
Markley Honda,1,1,0.0,0.0,,WR
Marquette NIL Store,1,1,0.0,0.0,Marquette,PG
Marriott,1,1,0.0,0.0,UCLA,PG
Martin and Muir Counseling,1,1,0.0,0.0,South Carolina,WR
Marucci,1,1,0.0,0.0,,IF
Mahogany Prime Steakhouse,1,1,0.0,0.0,Oklahoma,IF
Magnolia Boutique,1,1,0.0,0.0,Texas,L
Magnolia At University Heights,1,1,0.0,0.0,,RB
MT Noodles,1,1,0.0,0.0,,PG
Lynhurst Park Back-to-School Party,1,1,0.0,0.0,Indiana,C
MET-Rx,1,1,0.0,0.0,,TE
MGoDAO,1,1,0.0,0.0,Western Michigan,RB
MLB PlayBall Weekend,1,1,0.0,0.0,Texas Tech,P
MLK Center,1,1,0.0,0.0,Butler,C
MOGL,1,1,0.0,0.0,,S
MTV Pop Star,1,1,0.0,0.0,,PF
Maely's Cosmetics,1,1,0.0,0.0,Louisville,OH
MVMI,1,1,0.0,0.0,UCLA,SF
MVP Miami,1,1,1500772.0,1500772.0,LSU,CG
Macfox,1,1,0.0,0.0,San Diego State,AT
Mad Rabbit,1,1,0.0,0.0,Washington,LB
Made Equal Clothing Co.,1,1,0.0,0.0,Boston College,RB
Madi Scott Basketball Foundation Youth Camp,1,1,0.0,0.0,Ole Miss,PF
Lilac Blonde,1,1,0.0,0.0,Indiana,SG
Lift For Life,1,1,0.0,0.0,NC State,WR
LifestyleBands,1,1,0.0,0.0,,QB
LifeServe Blood Center,1,1,0.0,0.0,Ohio,SG
Kingdom Family Dentistry,1,1,0.0,0.0,,TE
Kingdom Family Dentistry ,1,1,0.0,0.0,,RB
Kingsfield Fitness,1,1,0.0,0.0,,SG
Kinly,1,1,0.0,0.0,Oregon,CG
KloutMachine,1,1,0.0,0.0,,QB
Knight and Day Apparel,1,1,0.0,0.0,,PG
Knix,1,1,0.0,0.0,Michigan,All
Kodiak Cakes,1,1,0.0,0.0,Miami,OT
Kool-Aid,1,1,0.0,0.0,,CB
Kornblue Kicking,1,1,0.0,0.0,Boise State,K
Koya Aboriginal Corporation,1,1,0.0,0.0,Florida,PF
Kraft Nissan,1,1,0.0,0.0,,EDGE
Kumawave,1,1,0.0,0.0,,QB
Kunes Auto and RV Group,1,1,0.0,0.0,,S
Kurt Goeser State Farm,1,1,0.0,0.0,Kansas,ATH
Kingdom Basketball Classic,1,0,0.0,0.0,,
King County Parks,1,1,0.0,0.0,,WR
KeyWise,1,1,0.0,0.0,,RB
Kansas Food Bank,1,1,0.0,0.0,Wichita State,PG
KILOGEAR CUT,1,1,0.0,0.0,SMU,MB
KOKOLU,1,1,0.0,0.0,Utah,BB
KSBar & Grille,1,1,0.0,0.0,,SG
KSL Sports,1,1,0.0,0.0,,CB
KYMIRA Sport,1,1,0.0,0.0,Boston College,QB
Kanpai Pandas,1,1,0.0,0.0,Wisconsin,PG
Kapsul Tech,1,1,0.0,0.0,,EDGE
KeyBank,1,1,4199730.0,4199730.0,Ohio State,WR
KastKing,1,1,0.0,0.0,,CB
Keating Chiropractic and Wellness,1,1,0.0,0.0,Pittsburgh,WR
Kendall Auto Group,1,1,0.0,0.0,,QB
Kentucky Branded,1,1,0.0,0.0,,IOL
Kentucky Proud,1,1,0.0,0.0,Louisville,OH
Keon Coleman Youth Football Camp,1,1,0.0,0.0,,WR
Kurtis Rourke Skills Camp,1,1,0.0,0.0,,QB
Kyle MacIntosh Memorial 5K,1,1,0.0,0.0,Colorado,MF
L3 Campus,1,1,0.0,0.0,,QB
Levin Furniture and Mattress,1,1,0.0,0.0,Penn State,SG
Leatherby's Family Creamery,1,1,0.0,0.0,Sacramento State,IOL
Lee’s Famous Recipe Chicken,1,1,0.0,0.0,,PF
Legacy League,1,1,0.0,0.0,Auburn,All
LegalZoom,1,1,0.0,0.0,UCLA,QB
Lehigh Valley Orthopedic Institute,1,1,0.0,0.0,,DS
Lend a Hand Bahamas,1,1,0.0,0.0,Florida,OT
Levine Children’s,1,1,0.0,0.0,,RB
Learn to Earn Dayton,1,1,0.0,0.0,,CG
Lewis Toyota,1,1,0.0,0.0,LSU,SG
Lex Exotics,1,1,0.0,0.0,Arkansas,CG
LiK Wellness,1,1,0.0,0.0,Kansas State,OH
Lia Auto Group,1,1,0.0,0.0,,SF
Liberty Sport,1,1,0.0,0.0,Boise State,PF
LifeLine Animal Project,1,1,0.0,0.0,Clemson,SG
Learn365RI,1,1,0.0,0.0,Washington,PG
Leanne Wong’s Bowtique,1,1,0.0,0.0,Florida,All
LA Food Bank,1,1,0.0,0.0,UCLA,QB
Laroche Posay,1,1,0.0,0.0,Connecticut,SG
LA Sports Innovation Conference,1,1,0.0,0.0,UCLA,QB
LB3 Chips,1,1,0.0,0.0,,WR
LLumar Window Film,1,1,0.0,0.0,Kentucky,SF
La Victoria,1,1,0.0,0.0,,WR
LaCroix,1,1,0.0,0.0,,PG
LaNorris Sellers Shop,1,1,2589918.0,2589918.0,South Carolina,QB
Lash Babe Esthetics,1,1,0.0,0.0,Nebraska,DS
Lazyguys,1,1,0.0,0.0,,DL
Lashes By Leah J,1,1,0.0,0.0,Temple,SG
Launch Hydrate,1,1,0.0,0.0,TCU,SF
Law Offices of Matthew J. Quinlan,1,1,0.0,0.0,,PG
Law of Athlete,1,1,0.0,0.0,Duke,SG
Lawrence Chamber,1,1,0.0,0.0,,RB
Lazarus Naturals CBD,1,1,0.0,0.0,SMU,MB
Mascot Books,1,1,0.0,0.0,Ohio State,DS
Mason’s Famous Lobster Rolls,1,1,0.0,0.0,Georgetown,SG
Juva Juice,1,1,0.0,0.0,Mississippi State,LB
Native Sons,1,1,0.0,0.0,NC State,QB
NOCO,1,1,0.0,0.0,Oregon,WR
NOCTA,1,1,0.0,0.0,Arkansas,CG
NOERDEN,1,1,0.0,0.0,Arkansas,S
NOSOLO,1,1,0.0,0.0,,CB
NYX Professional Makeup,1,1,0.0,0.0,USC,CG
Nair,1,1,0.0,0.0,Alabama,PV
Naked Juice,1,1,0.0,0.0,,DL
Napleton's Countryside Mazda,1,1,0.0,0.0,Notre Dame,QB
Nashville Predators,1,1,0.0,0.0,Florida State,WR
Nassau County Football Camp,1,1,0.0,0.0,,CB
Natasha Watley Foundation,1,1,0.0,0.0,Texas Tech,P
National Domestic Violence Hotline,1,1,0.0,0.0,Rice,PG
National Family Pharmacy,1,1,0.0,0.0,Arkansas,IOL
National Scouting Report,1,1,0.0,0.0,,G
National Sports Agency,1,1,0.0,0.0,UTSA,QB
NOCAP Sports,1,1,0.0,0.0,Arkansas,S
NIU Official,1,1,0.0,0.0,,S
NILosophy,1,1,0.0,0.0,Oregon,CG
NFL,1,1,0.0,0.0,,RB
NBA2K,1,1,0.0,0.0,,CG
NBC Sports Athlete Direct,1,1,0.0,0.0,Virginia,RB
NBPA,1,1,0.0,0.0,Connecticut,SG
NC Carpet Binding,1,1,0.0,0.0,North Carolina,DL
NCHOF,1,1,0.0,0.0,North Carolina,DL
NEXT 22,1,1,0.0,0.0,,SF
NIL Coins,1,1,0.0,0.0,SMU,MB
NILLY,1,1,0.0,0.0,UCLA,PG
NIL Elite Gear,1,1,0.0,0.0,Colorado State,S
NIL FANZ,1,1,0.0,0.0,,QB
NIL Merch,1,1,0.0,0.0,Penn State,LB
NIL Pro Shop,1,1,0.0,0.0,,WR
NIL Threads,1,1,0.0,0.0,Florida,VT
NIL Village,1,1,0.0,0.0,TCU,MF
Native,1,1,0.0,0.0,,PF
Native Youth Camp,1,1,0.0,0.0,,QB
Matt Bowers Auto Group,1,1,0.0,0.0,,QB
Natures EpickL Hydration,1,1,0.0,0.0,Nebraska,QB
Northern Colorado Owlz,1,1,0.0,0.0,Colorado State,DS
Northside Food Pantry Advisors,1,1,0.0,0.0,,DL
Northwest Harvest,1,1,0.0,0.0,,QB
Northwestern NIL Store,1,1,0.0,0.0,Northwestern,QB
Not Your Mother's,1,1,0.0,0.0,Miami,PF
Novus,1,1,0.0,0.0,Clemson,PG
Nshelter,1,1,0.0,0.0,Clemson,P
Nudy Rudy,1,1,0.0,0.0,Florida,UB
NutriSource Pet Foods,1,1,0.0,0.0,Minnesota,S
Nutricost,1,1,0.0,0.0,BYU,LB
Nuvance Health,1,1,0.0,0.0,,SF
Nyx,1,1,0.0,0.0,Texas,CG
Nékter Juice Bar,1,1,0.0,0.0,Kentucky,PG
O'Neal Cancer Center,1,1,2274193.0,2274193.0,Michigan,PF
O'Rourke Motors,1,1,0.0,0.0,Iowa,SG
Northern Colorado Hailstorm FC,1,1,0.0,0.0,Colorado State,DS
NortheastBeef.org,1,1,0.0,0.0,Connecticut,SG
North Carolina Dairy Producers Association,1,1,0.0,0.0,,C
Nespresso,1,1,0.0,0.0,Connecticut,SG
Nebraska Crossing,1,1,0.0,0.0,Nebraska,DS
Nebraska Greats Foundation & Teammates,1,1,0.0,0.0,Nebraska,S
Neighborhood Hero Football Camp,1,1,0.0,0.0,,DL
Neighborhood Hero Fun Day,1,1,0.0,0.0,,DL
Neiron Ball Foundation,1,1,0.0,0.0,Florida,LB
Nerds,1,1,0.0,0.0,North Carolina,SGL
Netflix,1,1,0.0,0.0,Michigan,SG
Norfolk Admirals,1,1,0.0,0.0,,S
Nevada Childhood Cancer Foundation,1,0,0.0,0.0,,
Nevada Sports Net,1,1,0.0,0.0,Nevada,CG
Nevels Fitness,1,1,0.0,0.0,Kentucky,TE
Nevels Fitness Agency,1,1,0.0,0.0,North Carolina,EDGE
New Lift Art,1,1,0.0,0.0,,QB
Next Play Capital,1,1,0.0,0.0,UCLA,QB
NASCAR Quaker State 400,1,1,0.0,0.0,,DL
NASCAR,1,1,0.0,0.0,,RB
My Wife Didn't Cook,1,1,0.0,0.0,Brown,PG
MuscleMeds,1,1,0.0,0.0,Yale,QB
Method Products,1,1,0.0,0.0,Auburn,All
Metro Straw,1,1,0.0,0.0,,EDGE
Meyer Center,1,1,0.0,0.0,,K
Miami Dade Water,1,1,0.0,0.0,Georgia,WR
Miami Millionaire’s Club,1,1,0.0,0.0,SMU,QB
Michael Kors,1,1,0.0,0.0,LSU,All
Michael Strahan Brand,1,1,0.0,0.0,,WR
Michigan Army National Guard,1,1,0.0,0.0,,RB
Michigan Dairy Market Program,1,1,0.0,0.0,Michigan,TE
Michigan Fan Flex Challenge,1,1,0.0,0.0,,RB
Midwest Bank,1,1,0.0,0.0,Nebraska,P
Midwest BankCentre,1,1,0.0,0.0,,QB
Midwest Dream Car Collection,1,1,0.0,0.0,Kansas State,QB
Mielle Organics,1,1,0.0,0.0,,SF
Milan,1,1,0.0,0.0,Miami,PF
Metcalf Coffee,1,1,0.0,0.0,Nebraska,S
Metabillia,1,1,0.0,0.0,,QB
Mercedes-Benz,1,1,0.0,0.0,,QB
Mckinley Crone Goalkeeper Training,1,1,0.0,0.0,Alabama,GK
Mattawan School District,1,1,0.0,0.0,,WR
Maven Baseball Lab,1,1,0.0,0.0,Florida,P
MaxBat,1,1,0.0,0.0,Washington,IF
McDavid USA,1,1,0.0,0.0,,SG
McDonald's of Oregon,1,1,0.0,0.0,Oregon,H
McNeilly Center for Children,1,1,0.0,0.0,Vanderbilt,P
Meadowlark Hills,1,1,0.0,0.0,Kansas State,SG
MensXMental,1,1,0.0,0.0,Sam Houston State,RB
Meals by Misty,1,1,0.0,0.0,Georgia Tech,OT
Meelzie's Basketball Clinic,1,1,0.0,0.0,Temple,CG
MegaCorp Logistics,1,1,0.0,0.0,West Virginia,IOL
Meltz Extreme Grilled Cheese,1,1,0.0,0.0,Boise State,SG
Memphis BBQ Supply,1,1,0.0,0.0,,DL
Memphis Shelby Crime Commission Night Out,1,0,0.0,0.0,,
Millican Realty,1,1,0.0,0.0,Indiana,SG
Ministry With Community,1,1,0.0,0.0,Western Michigan,IOL
Minute Rice,1,1,0.0,0.0,Ohio State,AT
Motier Lafayette,1,1,0.0,0.0,,WR
More Than Just A Name,1,1,0.0,0.0,,QB
More than a Bed,1,1,0.0,0.0,,TE
Morgan Stanley,1,1,0.0,0.0,Villanova,PG
Morsell,1,1,0.0,0.0,NC State,SG
Moshengqi,1,1,0.0,0.0,Illinois,OF
Mother Bear Pizza,1,1,0.0,0.0,Indiana,SG
Motorola,1,1,0.0,0.0,,All
More Than A Kick,1,1,0.0,0.0,Washington State,K
Move,1,1,0.0,0.0,Iowa State,PG
Move Insoles,1,1,0.0,0.0,,S
Mr. Klean Kut,1,1,0.0,0.0,,S
Mr. Seafood,1,1,0.0,0.0,LSU,PG
Murry Ave,1,1,0.0,0.0,NC State,CG
Muscle Milk,1,1,0.0,0.0,,QB
More Than An Athlete Camp,1,1,0.0,0.0,,QB
More Managment,1,1,0.0,0.0,East Tennessee State,QB
Miracles and Magic Radiothon,1,1,0.0,0.0,Arkansas,PF
Mohawk Honda,1,1,0.0,0.0,,TE
Miss Huddy's,1,1,1625635.0,1625635.0,Oklahoma,QB
Mississippi Blood Services,1,1,0.0,0.0,Mississippi State,GK
Mitch Lyons Wealth,1,0,0.0,0.0,,
Mitchell Tenpenny,1,1,0.0,0.0,Alabama,PV
Mizzou To The Lou,1,1,0.0,0.0,Missouri,SG
Moderna,1,1,0.0,0.0,,QB
Momento NFT,1,1,0.0,0.0,,SF
Moore Bats,1,1,0.0,0.0,,IF
Monarc,1,1,0.0,0.0,,WR
Money Grab in the Cab,1,1,0.0,0.0,Iowa State,PG
Monos Travel & Luggage,1,1,0.0,0.0,Florida,All
Montana Fouts Pitching Camp,1,1,0.0,0.0,,P
MontanaFouts14.com,1,1,0.0,0.0,,P
Moon Golf,1,1,0.0,0.0,,P
K-Guard Virginia Gutters,1,1,0.0,0.0,Virginia Tech,IOL
Just-Us Youth Football Camp,1,1,0.0,0.0,Arkansas,EDGE
Farm Bureau Financial Services,1,1,0.0,0.0,LSU,SG
Golfinity,1,1,0.0,0.0,,QB
Gibson Area Hospital,1,1,0.0,0.0,Illinois,EDGE
Gillette,1,1,0.0,0.0,,QB
Gin & Cotton Boutique,1,1,0.0,0.0,Florida State,C
Girls Inc St. Louis,1,1,0.0,0.0,Clemson,S
Girls on the Run,1,1,0.0,0.0,LSU,All
Girls on the Run Central Indiana,1,1,0.0,0.0,Indiana,DR
Givebacks,1,1,0.0,0.0,South Carolina,AT
Glad,1,1,0.0,0.0,Nebraska,P
Glamour,1,1,0.0,0.0,Florida,UB
Glory Days,1,1,0.0,0.0,Florida State,SF
GoArmy,1,1,0.0,0.0,,CG
GoPro,1,0,0.0,0.0,,
Goings Law Firm,1,1,0.0,0.0,South Carolina,QB
Gold's Gym,1,1,0.0,0.0,,S
Golden Aesthetic Atelier,1,1,0.0,0.0,Louisville,OH
Get.Juice,1,1,0.0,0.0,UCLA,QB
Get Laced Shoelaces,1,1,0.0,0.0,,WR
Germain Honda,1,1,0.0,0.0,Michigan,TE
Gansett,1,1,0.0,0.0,,PF
Gainbridge,1,1,0.0,0.0,,SG
Gainesville Junior League,1,1,0.0,0.0,Florida,CB
Gamble Sports Modeling,1,1,0.0,0.0,Georgia,DR
Game Coin,1,1,0.0,0.0,LSU,VT
Gamers First,1,1,0.0,0.0,Kansas,EDGE
Gametime,1,1,0.0,0.0,Michigan,SG
Garmin,1,1,0.0,0.0,Duke,DR
Georgia Southern NIL Store,1,1,0.0,0.0,Georgia Southern,WR
Gary Yamamoto Custom Baits,1,1,0.0,0.0,,CB
GenWealthOne,1,1,0.0,0.0,,RB
George and Roszena Shaw Center for Housing and Eco,1,1,0.0,0.0,,EDGE
Georgia Dairy,1,1,0.0,0.0,,LB
Georgia Dairy Alliance,1,1,0.0,0.0,,QB
Georgia Power,1,1,0.0,0.0,,QB
Goldman Sachs,1,1,0.0,0.0,,SF
Goli Nutrition,1,1,0.0,0.0,,C
Halo Non-Invasive Dental Veneers,1,1,0.0,0.0,Sacramento State,QB
Good Vim Coffee,1,1,0.0,0.0,Michigan State,P
Gushers,1,1,0.0,0.0,,RB
Gussy's Bagels,1,1,0.0,0.0,Pittsburgh,PG
Gym Weed,1,1,0.0,0.0,Colorado,QB
Gymnastics Now,1,1,0.0,0.0,Florida,All
H&M,1,1,0.0,0.0,Auburn,All
H-E-B,1,1,0.0,0.0,Texas,OH
H2O Church,1,0,0.0,0.0,,
HBCU Slides,1,1,0.0,0.0,,S
HEALR,1,1,0.0,0.0,,S
HOLOSTARS,1,1,0.0,0.0,Oregon,S
HOMAGE,1,1,0.0,0.0,,RB
HTeaO Stillwater,1,1,0.0,0.0,Oklahoma,P
Haggar Clothing Co.,1,1,0.0,0.0,Central Oklahoma,S
Hail Varsity Kids,1,1,0.0,0.0,UNLV,EDGE
Haley Jones Basketball Camp,1,1,0.0,0.0,,CG
GummiShot,1,1,0.0,0.0,SMU,MB
Guadalupe Parkway,1,1,0.0,0.0,,IF
Grow Credit,1,1,0.0,0.0,Charlotte,SG
Grand Slam Collectibles,1,1,0.0,0.0,,QB
GoodSport,1,1,0.0,0.0,Kansas,EDGE
Google Shopping,1,1,0.0,0.0,,QB
Gotcha Covered,1,1,0.0,0.0,,S
Gotcha4Life Foundation,1,1,0.0,0.0,,P
Grace Lyons T-Shirt,1,1,0.0,0.0,Oklahoma,IF
Grand Fitness,1,1,0.0,0.0,VCU,PG
Grandeur Models,1,1,0.0,0.0,UCLA,C
Grow,1,1,0.0,0.0,Wichita State,IF
Greater Baton Rouge Food Bank,1,1,0.0,0.0,LSU,RB
Greatness Wins,1,1,0.0,0.0,,RB
Greensboro Housing Authority,1,1,0.0,0.0,Texas,DL
Greenwood,1,1,0.0,0.0,,WR
Grey Rose Foundation,1,1,0.0,0.0,Appalachian State,PG
Grind,1,1,0.0,0.0,Colgate,CB
Gage Gandy Bail Bonds,1,1,0.0,0.0,Texas A&M,WR
GTSM,1,1,0.0,0.0,,QB
GRIT Sports Performance,1,1,0.0,0.0,,SG
GRIT Sports,1,1,0.0,0.0,Pittsburgh,WR
First-Lockhart National Bank,1,1,0.0,0.0,Virginia Tech,EDGE
Flag and Anthem Co.,1,1,0.0,0.0,UCLA,RB
Fletcher Auto Group,1,1,2056072.0,2056072.0,Arkansas,QB
Fletcher Jones Mercedes,1,1,0.0,0.0,USC,CG
FlexWork Sports Management,1,1,0.0,0.0,,QB
Florida Concierge Medicine & Wellness,1,1,0.0,0.0,SMU,QB
Florida Concierge Medicine and Wellness,1,1,0.0,0.0,SMU,QB
Florida KidCare,1,1,0.0,0.0,Florida,All
Florida Milk,1,1,0.0,0.0,Florida,UB
Focus Features,1,1,0.0,0.0,Colorado,LB
Food 4 Kids,1,1,0.0,0.0,Florida,S
Food Bank of East Alabama,1,1,0.0,0.0,,P
Food By DeLeo,1,1,0.0,0.0,Penn State,SF
Food City,1,1,0.0,0.0,Tennessee,P
Ford of Northampton,1,1,0.0,0.0,,PG
First National Bank of Omaha,1,1,0.0,0.0,Nebraska,S
First Downs Camp,1,1,2381076.0,2381076.0,Ohio State,S
First Class Prospects,1,1,0.0,0.0,Georgia Southern,WR
Feeding America,1,0,0.0,0.0,,
Farm To Fork Meals,1,1,0.0,0.0,,SG
Farmers Mutual of Nebraska,1,1,0.0,0.0,Nebraska,CG
Fast X,1,1,0.0,0.0,,PG
Favor Desserts,1,1,0.0,0.0,University of North Carolina Asheville,PG
Fazoli's,1,1,0.0,0.0,Wisconsin,DL
FedEx St. Jude Championship,1,1,0.0,0.0,Memphis,PF
Feldman Chevy of Lansing,1,1,0.0,0.0,,LB
Firefly,1,1,0.0,0.0,NC State,CG
Fellowship of Christian Athletes,1,1,0.0,0.0,,RB
Fenty Skin,1,1,0.0,0.0,,CG
FetchMe Delivery,1,1,0.0,0.0,Auburn,MF
Fifth & Ninth,1,1,0.0,0.0,Texas,CG
Fighting Pretty,1,1,0.0,0.0,,DL
Fire Laces,1,1,0.0,0.0,,S
Forever Young Sports Cards,1,1,0.0,0.0,,CB
Formula Bot,1,1,0.0,0.0,Oakland,SG
